country,sex,age,marriage_duration,n_children,n_broughtup_children,education,material_status,religion,religiousity,pension,mrq,kansas,age_at_marriage
Croatia,male,56,23,1,1,4,2,6.0,1,4,2.3333333333333335,4.666666666666667,33
Croatia,male,46,18,2,2,5,2,6.0,1,7,1.1111111111111112,7.0,28
Croatia,male,40,6,1,1,4,2,6.0,1,2,1.6666666666666667,5.0,34
Croatia,male,45,22,2,2,5,1,6.0,1,4,1.6666666666666667,6.0,23
Croatia,female,57,30,2,2,5,2,6.0,7,4,1.4444444444444444,6.0,27
Croatia,male,46,20,1,0,5,2,6.0,1,3,1.0,7.0,26
Croatia,female,45,20,2,2,5,2,6.0,1,2,1.6666666666666667,5.666666666666667,25
Croatia,female,50,21,2,2,5,1,6.0,1,7,1.4444444444444444,6.333333333333333,29
Croatia,male,62,21,3,0,5,3,6.0,1,7,1.0,7.0,41
Croatia,female,49,21,1,0,5,3,6.0,1,7,1.1111111111111112,7.0,28
Croatia,male,56,32,1,0,4,2,6.0,1,7,2.7777777777777777,2.3333333333333335,24
Croatia,female,40,25,3,3,3,3,6.0,4,4,1.6666666666666667,5.0,15
Croatia,female,26,3,0,0,4,4,6.0,1,4,1.3333333333333333,5.333333333333333,23
Croatia,male,47,22,1,1,3,3,6.0,1,7,1.0,7.0,25
Croatia,male,62,35,2,1,5,2,6.0,1,7,1.4444444444444444,6.0,27
Croatia,female,49,18,1,1,5,2,6.0,1,4,1.0,7.0,31
Croatia,male,30,9,1,1,5,3,6.0,1,6,1.1111111111111112,6.666666666666667,21
Croatia,male,56,26,3,3,5,3,6.0,1,5,2.111111111111111,6.0,30
Croatia,female,30,2,0,0,5,3,6.0,1,6,1.5555555555555556,6.0,28
Croatia,male,50,50,2,2,5,2,6.0,1,4,1.4444444444444444,6.666666666666667,0
Croatia,male,48,24,4,3,5,2,6.0,2,6,2.6666666666666665,3.6666666666666665,24
Croatia,female,41,15,3,3,5,3,6.0,2,7,3.111111111111111,3.0,26
Croatia,female,52,25,1,1,5,2,6.0,1,3,1.4444444444444444,6.0,27
Croatia,female,55,22,2,2,5,2,6.0,2,6,3.2222222222222223,3.0,33
Croatia,male,50,20,1,1,3,3,6.0,1,6,2.111111111111111,4.666666666666667,30
Croatia,male,41,10,0,0,5,1,6.0,1,1,1.7777777777777777,5.333333333333333,31
Croatia,female,63,42,2,0,5,2,6.0,1,7,2.0,6.0,21
Croatia,female,33,6,2,2,5,2,6.0,1,6,1.3333333333333333,6.0,27
Croatia,female,50,20,1,1,5,3,6.0,1,7,2.2222222222222223,4.0,30
Croatia,male,48,15,1,1,5,2,6.0,1,7,1.0,7.0,33
Croatia,male,78,32,3,0,5,2,6.0,1,1,1.1111111111111112,7.0,46
Croatia,female,33,2,0,0,5,3,6.0,4,7,1.6666666666666667,3.6666666666666665,31
Croatia,female,44,20,1,1,5,3,6.0,1,7,1.2222222222222223,7.0,24
Croatia,male,55,23,2,3,5,2,6.0,2,7,1.8888888888888888,5.0,32
Croatia,male,28,2,0,0,5,2,6.0,2,7,1.0,7.0,26
Croatia,female,47,23,2,2,5,2,6.0,1,3,1.1111111111111112,7.0,24
Croatia,male,53,23,2,2,3,3,6.0,2,6,1.7777777777777777,6.0,30
Croatia,male,29,3,1,1,5,3,6.0,1,3,1.2222222222222223,6.666666666666667,26
Croatia,female,41,5,1,1,5,2,6.0,1,6,3.2222222222222223,2.0,36
Croatia,female,48,5,2,2,5,1,6.0,2,7,1.2222222222222223,7.0,43
Croatia,female,50,15,3,4,5,2,6.0,4,4,1.2222222222222223,2.0,35
Croatia,male,57,28,2,0,5,2,6.0,1,1,1.2222222222222223,6.666666666666667,29
Croatia,male,50,25,2,2,5,3,6.0,1,7,2.0,5.0,25
Croatia,male,37,10,2,2,4,2,6.0,2,6,1.2222222222222223,6.666666666666667,27
Croatia,female,30,9,1,1,5,3,6.0,1,7,1.2222222222222223,6.666666666666667,21
Croatia,male,24,1,1,1,3,5,6.0,2,2,1.1111111111111112,6.333333333333333,23
Croatia,male,51,23,1,1,5,2,6.0,1,7,1.0,6.0,28
Croatia,female,50,20,1,1,4,3,6.0,3,4,1.4444444444444444,6.0,30
Croatia,male,33,3,0,0,5,3,6.0,2,7,2.2222222222222223,4.0,30
Croatia,male,59,35,1,1,5,2,6.0,1,1,2.111111111111111,4.0,24
Croatia,female,29,5,2,0,3,2,6.0,1,2,1.4444444444444444,6.0,24
Croatia,male,34,3,0,0,4,2,3.0,5,5,2.111111111111111,4.666666666666667,31
Croatia,female,34,2,1,1,5,2,5.0,7,6,1.2222222222222223,6.0,32
Croatia,female,50,23,3,3,3,3,7.0,7,5,1.1111111111111112,5.666666666666667,27
Croatia,female,58,30,3,0,4,3,7.0,7,2,1.3333333333333333,6.0,28
Croatia,male,49,23,3,3,5,2,7.0,7,5,1.0,7.0,26
Croatia,male,34,9,1,1,3,2,7.0,7,6,1.1111111111111112,6.666666666666667,25
Croatia,female,31,8,1,1,3,2,7.0,7,6,1.2222222222222223,6.0,23
Croatia,male,74,44,2,0,3,4,7.0,1,5,1.6666666666666667,6.0,30
Croatia,male,35,3,2,2,3,4,10.0,1,6,1.4444444444444444,6.0,32
Croatia,male,72,47,2,0,3,3,,1,3,1.4444444444444444,7.0,25
Croatia,female,51,29,2,0,4,3,,4,7,2.0,3.0,22
Estonia,female,34,11,2,2,5,3,1.0,5,4,1.0,7.0,23
Estonia,female,63,33,1,0,5,3,1.0,4,7,1.0,7.0,30
Estonia,male,29,1,1,1,5,3,1.0,7,1,1.0,7.0,28
Estonia,female,65,36,2,0,5,3,1.0,6,3,1.2222222222222223,6.0,29
Estonia,female,35,7,2,2,5,4,1.0,5,7,1.1111111111111112,6.666666666666667,28
Estonia,male,38,11,2,2,4,3,1.0,1,5,1.3333333333333333,6.333333333333333,27
Estonia,female,25,1,1,1,5,3,1.0,6,6,1.0,6.666666666666667,24
Estonia,female,45,8,2,2,3,3,1.0,5,3,1.4444444444444444,6.0,37
Estonia,male,63,33,1,0,5,3,1.0,4,7,1.1111111111111112,7.0,30
Estonia,female,30,2,2,2,5,2,1.0,4,6,1.2222222222222223,6.333333333333333,28
Estonia,female,35,16,3,3,5,2,1.0,5,3,1.4444444444444444,6.0,19
Estonia,female,56,32,3,0,4,3,1.0,5,7,1.0,7.0,24
Estonia,male,63,39,2,0,5,3,1.0,1,2,1.3333333333333333,6.0,24
Estonia,female,51,28,1,0,5,2,1.0,4,4,2.2222222222222223,4.333333333333333,23
Estonia,male,56,32,3,0,4,3,1.0,4,7,1.0,7.0,24
Estonia,female,62,39,2,0,2,3,1.0,3,5,1.4444444444444444,7.0,23
Estonia,female,38,15,3,3,4,3,1.0,4,1,1.0,7.0,23
Estonia,female,50,19,1,1,5,2,1.0,4,6,1.4444444444444444,6.0,31
Estonia,female,37,10,2,2,4,2,1.0,5,4,1.2222222222222223,7.0,27
Estonia,female,29,7,3,3,5,3,1.0,5,4,1.2222222222222223,6.666666666666667,22
Estonia,male,39,11,2,2,5,3,1.0,6,3,1.0,6.0,28
Estonia,female,40,16,2,2,5,2,1.0,5,3,2.888888888888889,3.6666666666666665,24
Estonia,female,22,1,0,0,5,3,1.0,4,4,1.0,6.666666666666667,21
Estonia,female,24,1,1,1,5,3,1.0,4,3,1.2222222222222223,6.333333333333333,23
Estonia,male,62,36,2,0,5,3,1.0,4,2,1.0,7.0,26
Estonia,female,44,22,2,1,5,4,1.0,4,6,1.6666666666666667,5.0,22
Estonia,female,45,23,3,1,5,3,2.0,1,7,1.0,7.0,22
Estonia,female,32,6,2,2,5,3,2.0,2,7,1.8888888888888888,5.0,26
Estonia,female,36,18,4,4,2,4,2.0,2,4,1.6666666666666667,6.333333333333333,18
Estonia,female,44,23,3,2,5,3,2.0,6,5,1.5555555555555556,5.666666666666667,21
Estonia,female,49,25,3,0,4,2,11.0,2,1,1.1111111111111112,7.0,24
Estonia,female,55,34,2,0,5,3,11.0,4,3,1.1111111111111112,5.0,21
Estonia,male,35,11,4,4,3,3,11.0,3,3,1.1111111111111112,6.0,24
Estonia,female,35,4,2,2,5,3,11.0,4,3,1.0,6.0,31
Estonia,female,30,6,1,1,5,4,11.0,4,3,1.5555555555555556,5.0,24
Estonia,female,46,21,1,0,5,3,11.0,1,2,3.111111111111111,3.0,25
Estonia,female,31,10,4,4,4,4,11.0,4,3,3.2222222222222223,1.0,21
Estonia,male,50,30,2,0,4,3,6.0,1,2,1.8888888888888888,5.666666666666667,20
Estonia,male,68,43,2,0,4,3,6.0,3,5,1.6666666666666667,6.0,25
Estonia,male,72,46,2,0,5,3,6.0,2,3,1.5555555555555556,5.333333333333333,26
Estonia,female,51,28,2,0,5,3,6.0,2,4,1.0,7.0,23
Estonia,female,54,33,2,0,5,3,6.0,2,3,2.7777777777777777,4.0,21
Estonia,female,45,23,2,2,5,1,6.0,1,7,1.0,7.0,22
Estonia,female,42,10,3,3,5,4,6.0,3,7,1.7777777777777777,4.666666666666667,32
Estonia,male,40,19,2,2,4,2,6.0,1,2,1.6666666666666667,7.0,21
Estonia,male,50,28,2,0,3,3,6.0,1,3,1.1111111111111112,7.0,22
Estonia,female,50,26,2,1,5,2,6.0,1,7,1.7777777777777777,5.0,24
Estonia,female,39,10,2,2,4,3,6.0,2,7,2.0,3.0,29
Estonia,female,50,28,4,0,5,3,6.0,1,6,2.111111111111111,4.666666666666667,22
Estonia,male,48,26,2,0,4,4,6.0,1,4,1.6666666666666667,6.0,22
Estonia,female,45,1,1,1,4,4,6.0,2,7,1.1111111111111112,6.333333333333333,44
Estonia,female,60,34,2,1,5,2,6.0,1,7,1.0,6.333333333333333,26
Estonia,male,48,24,1,1,5,2,6.0,2,3,1.0,6.0,24
Estonia,female,23,0,0,0,3,3,6.0,1,7,1.1111111111111112,7.0,23
Estonia,male,71,28,1,1,4,3,6.0,3,4,2.111111111111111,4.666666666666667,43
Estonia,female,40,19,2,2,4,3,6.0,1,6,1.1111111111111112,6.0,21
Estonia,male,67,40,2,0,5,3,6.0,3,5,1.4444444444444444,6.0,27
Estonia,female,61,40,2,0,5,3,6.0,1,6,1.3333333333333333,5.333333333333333,21
Estonia,female,48,28,5,5,5,3,6.0,3,7,1.0,7.0,20
Estonia,female,50,28,3,1,5,4,6.0,2,7,3.111111111111111,2.3333333333333335,22
Estonia,female,26,7,2,2,4,3,6.0,3,7,1.2222222222222223,6.0,19
Estonia,female,58,37,3,3,5,3,6.0,1,2,1.4444444444444444,6.0,21
Estonia,female,39,18,2,2,3,3,6.0,3,3,4.333333333333333,1.0,21
Estonia,male,58,37,3,0,4,3,6.0,1,4,1.4444444444444444,6.333333333333333,21
Estonia,female,66,46,2,0,5,3,6.0,1,5,2.3333333333333335,4.0,20
Estonia,male,37,16,3,3,4,2,6.0,1,7,2.0,4.0,21
Estonia,male,55,33,2,0,5,4,6.0,1,7,1.0,7.0,22
Estonia,female,39,20,1,1,3,5,6.0,1,7,2.111111111111111,5.333333333333333,19
Estonia,female,42,23,3,3,5,1,6.0,1,7,1.0,7.0,19
Estonia,female,46,27,2,1,5,2,6.0,2,4,1.2222222222222223,6.333333333333333,19
Estonia,female,36,16,1,1,3,3,6.0,2,5,1.1111111111111112,6.333333333333333,20
Estonia,female,51,29,2,0,3,3,6.0,1,1,2.4444444444444446,4.333333333333333,22
Estonia,female,44,23,2,2,4,4,6.0,1,7,1.1111111111111112,6.666666666666667,21
Estonia,male,33,7,1,1,5,3,6.0,2,5,1.7777777777777777,6.0,26
Estonia,male,53,25,5,1,4,3,6.0,3,4,1.3333333333333333,6.666666666666667,28
Estonia,female,27,2,0,0,5,3,6.0,1,1,1.3333333333333333,5.0,25
Estonia,male,30,4,1,1,4,3,6.0,1,4,1.4444444444444444,6.0,26
Estonia,male,24,1,1,1,5,1,6.0,1,1,1.0,7.0,23
Estonia,female,49,23,2,1,5,3,6.0,1,3,1.7777777777777777,6.0,26
Estonia,female,20,2,0,0,3,3,6.0,1,7,1.8888888888888888,4.0,18
Estonia,female,23,1,1,1,5,2,6.0,1,3,1.0,7.0,22
Estonia,female,43,23,2,1,4,3,6.0,2,3,1.6666666666666667,5.0,20
Estonia,male,30,2,0,0,5,3,6.0,1,3,1.4444444444444444,5.0,28
Estonia,male,30,6,1,1,5,4,6.0,1,5,1.6666666666666667,5.666666666666667,24
Estonia,male,40,6,1,1,4,3,6.0,1,4,1.2222222222222223,7.0,34
Estonia,male,44,20,1,1,5,3,6.0,1,7,2.111111111111111,6.0,24
Estonia,female,32,1,0,0,5,2,6.0,1,6,1.0,7.0,31
Estonia,male,32,5,2,2,3,2,6.0,1,7,1.6666666666666667,6.0,27
Estonia,female,29,6,2,0,4,3,6.0,2,7,1.3333333333333333,6.0,23
Estonia,male,47,22,3,2,5,3,6.0,1,3,1.3333333333333333,6.0,25
Estonia,female,35,13,2,1,5,3,6.0,3,4,1.0,6.0,22
Estonia,female,46,25,5,1,4,3,6.0,4,4,1.3333333333333333,6.333333333333333,21
Estonia,female,32,6,1,1,4,3,6.0,1,5,1.2222222222222223,7.0,26
Estonia,male,52,28,5,5,5,3,6.0,2,4,1.0,7.0,24
Estonia,female,25,4,0,0,5,3,6.0,1,6,1.3333333333333333,6.0,21
Estonia,male,47,27,2,0,3,3,6.0,1,3,1.4444444444444444,5.666666666666667,20
Estonia,male,38,8,2,2,4,3,6.0,2,5,1.6666666666666667,5.0,30
Estonia,female,28,0,1,1,3,3,6.0,2,4,1.1111111111111112,7.0,28
Estonia,male,44,22,2,2,5,1,6.0,2,5,1.2222222222222223,6.666666666666667,22
Estonia,male,30,4,2,2,5,3,6.0,1,5,2.0,5.666666666666667,26
Estonia,female,32,1,2,2,5,2,6.0,4,3,1.0,7.0,31
Estonia,female,37,0,1,1,5,1,6.0,2,3,1.0,7.0,37
Estonia,female,36,4,2,2,5,2,6.0,1,7,1.0,6.0,32
Estonia,female,57,20,2,0,3,3,6.0,1,3,1.7777777777777777,6.0,37
Estonia,female,34,3,0,0,4,2,6.0,1,3,1.2222222222222223,5.0,31
Estonia,male,59,29,3,0,5,3,6.0,1,3,1.5555555555555556,6.0,30
Estonia,female,30,7,2,2,5,3,6.0,1,6,2.4444444444444446,2.3333333333333335,23
Estonia,male,41,16,2,2,5,3,6.0,1,4,1.4444444444444444,7.0,25
Estonia,female,42,13,2,2,4,2,6.0,2,4,1.0,7.0,29
Estonia,female,40,3,0,0,5,2,6.0,2,4,1.0,7.0,37
Estonia,female,49,27,3,0,5,2,6.0,2,3,1.2222222222222223,6.0,22
Estonia,female,30,2,2,2,5,3,6.0,1,3,1.4444444444444444,5.666666666666667,28
Estonia,male,25,4,0,0,2,4,6.0,1,7,2.0,3.3333333333333335,21
Estonia,female,27,4,0,0,2,4,6.0,3,5,1.3333333333333333,5.333333333333333,23
Estonia,female,31,5,2,2,5,3,6.0,5,5,1.2222222222222223,5.0,26
Estonia,male,49,28,3,1,5,4,6.0,1,7,2.6666666666666665,4.0,21
Estonia,female,58,20,0,0,5,4,6.0,1,7,1.1111111111111112,6.666666666666667,38
Estonia,female,34,7,3,3,5,3,6.0,2,5,1.1111111111111112,6.0,27
Estonia,male,50,19,1,1,3,2,6.0,1,7,1.2222222222222223,6.666666666666667,31
Estonia,female,38,16,2,2,4,3,6.0,1,2,1.0,7.0,22
Estonia,male,29,2,0,0,3,3,6.0,1,7,1.7777777777777777,6.0,27
Estonia,female,37,16,3,3,5,3,6.0,4,3,1.4444444444444444,5.666666666666667,21
Estonia,female,32,1,2,2,5,2,6.0,3,6,1.1111111111111112,6.333333333333333,31
Estonia,female,30,3,2,2,5,3,6.0,1,4,1.1111111111111112,7.0,27
Estonia,female,53,32,3,0,4,5,6.0,1,7,1.7777777777777777,6.333333333333333,21
Estonia,female,53,29,3,0,5,3,6.0,1,3,2.2222222222222223,4.0,24
Estonia,male,46,15,4,3,5,3,6.0,1,5,1.3333333333333333,6.0,31
Estonia,male,52,3,2,0,3,3,6.0,1,7,1.0,7.0,49
Estonia,female,40,16,1,0,5,3,6.0,3,6,3.5555555555555554,2.0,24
Estonia,male,43,19,3,3,4,3,6.0,1,4,2.0,6.0,24
Estonia,male,35,1,3,3,4,2,5.0,5,5,1.1111111111111112,7.0,34
Estonia,male,46,23,2,1,5,2,,3,2,1.4444444444444444,5.666666666666667,23
Estonia,female,30,10,1,1,5,3,,1,7,1.1111111111111112,6.666666666666667,20
Estonia,female,69,43,2,0,5,3,,4,3,2.3333333333333335,5.0,26
Estonia,male,48,1,1,2,4,4,,1,7,1.1111111111111112,6.666666666666667,47
Estonia,female,42,21,2,2,5,3,,2,7,1.3333333333333333,4.333333333333333,21
Estonia,female,29,4,1,1,5,3,,4,7,1.1111111111111112,6.0,25
Estonia,female,41,24,2,1,5,2,,5,6,2.3333333333333335,3.0,17
Estonia,female,67,32,0,0,5,4,,3,3,2.888888888888889,4.666666666666667,35
Estonia,male,54,32,3,2,5,3,,1,6,1.3333333333333333,5.666666666666667,22
Estonia,female,53,32,3,2,5,3,,2,7,1.2222222222222223,5.666666666666667,21
Estonia,female,39,6,2,2,5,3,,2,6,1.3333333333333333,5.666666666666667,33
Estonia,female,35,11,2,2,5,4,,2,7,1.1111111111111112,6.0,24
Estonia,female,36,1,3,3,5,1,,5,6,1.1111111111111112,6.666666666666667,35
Estonia,male,74,32,0,0,5,4,,4,4,1.4444444444444444,4.666666666666667,42
Estonia,female,52,27,2,1,5,2,,4,3,1.2222222222222223,5.333333333333333,25
Estonia,female,33,6,1,1,4,3,,3,7,1.2222222222222223,7.0,27
Estonia,male,33,7,3,3,3,3,,6,4,1.1111111111111112,7.0,26
Estonia,female,23,0,1,1,3,4,,2,7,1.0,6.0,23
Estonia,male,39,0,3,3,5,2,,5,4,1.7777777777777777,6.666666666666667,39
Germany,female,65,47,2,0,2,3,1.0,6,4,1.1111111111111112,7.0,18
Germany,male,67,47,2,0,3,3,1.0,4,3,1.1111111111111112,6.666666666666667,20
Germany,male,49,8,0,0,2,4,1.0,2,4,1.3333333333333333,6.0,41
Germany,male,45,15,2,2,5,2,1.0,2,3,1.4444444444444444,6.666666666666667,30
Germany,female,35,8,1,1,4,3,1.0,4,5,1.3333333333333333,5.0,27
Germany,female,64,40,1,3,4,1,1.0,1,1,1.0,7.0,24
Germany,female,28,5,1,1,5,3,1.0,6,7,1.1111111111111112,7.0,23
Germany,female,68,45,2,0,5,2,1.0,2,2,1.2222222222222223,7.0,23
Germany,female,38,5,1,1,5,3,1.0,3,4,1.3333333333333333,6.0,33
Germany,male,50,10,3,3,5,2,1.0,3,2,1.0,6.0,40
Germany,female,56,35,2,0,3,3,1.0,4,2,1.1111111111111112,1.6666666666666667,21
Germany,male,38,4,3,3,3,3,1.0,5,6,1.0,1.0,34
Germany,male,57,33,2,0,3,2,1.0,5,1,1.3333333333333333,6.0,24
Germany,male,61,38,1,0,5,1,1.0,4,2,1.3333333333333333,2.0,23
Germany,female,31,5,0,0,3,2,1.0,3,6,1.0,1.0,26
Germany,male,46,13,2,1,5,2,1.0,3,3,1.1111111111111112,5.333333333333333,33
Germany,female,31,4,0,0,5,3,1.0,5,6,1.0,7.0,27
Germany,male,46,6,1,1,5,1,1.0,5,2,1.4444444444444444,5.333333333333333,40
Germany,male,51,10,2,2,5,2,1.0,5,1,2.3333333333333335,4.0,41
Germany,female,47,20,2,2,5,3,1.0,5,4,1.1111111111111112,6.0,27
Germany,male,31,3,0,0,5,2,1.0,6,4,1.3333333333333333,6.0,28
Germany,male,70,45,2,0,5,2,1.0,1,2,1.6666666666666667,6.333333333333333,25
Germany,female,44,13,2,2,5,2,1.0,7,3,4.0,2.3333333333333335,31
Germany,male,41,11,2,2,5,2,1.0,5,6,1.3333333333333333,6.0,30
Germany,male,43,1,0,0,5,1,1.0,2,3,1.0,7.0,42
Germany,female,48,9,1,0,3,3,1.0,2,4,2.3333333333333335,2.6666666666666665,39
Germany,female,57,23,3,1,5,1,1.0,7,1,1.0,6.0,34
Germany,male,61,10,1,0,3,3,1.0,6,1,1.2222222222222223,6.0,51
Germany,female,37,1,2,2,5,4,1.0,5,6,1.1111111111111112,6.666666666666667,36
Germany,female,73,55,3,0,2,3,2.0,4,5,4.222222222222222,2.0,18
Germany,male,49,8,2,2,5,2,2.0,5,3,1.1111111111111112,7.0,41
Germany,female,45,13,5,3,5,2,2.0,3,2,2.888888888888889,4.0,32
Germany,female,36,4,3,3,5,4,2.0,5,6,1.0,1.3333333333333333,32
Germany,female,73,48,1,0,3,3,2.0,5,3,1.2222222222222223,7.0,25
Germany,male,47,23,2,2,3,3,2.0,4,4,1.8888888888888888,2.0,24
Germany,male,49,22,4,4,5,2,2.0,4,3,1.0,6.0,27
Germany,female,36,10,0,0,3,3,2.0,3,4,2.111111111111111,4.333333333333333,26
Germany,male,34,8,0,0,4,3,2.0,2,3,1.3333333333333333,5.0,26
Germany,female,44,11,1,1,3,3,2.0,4,5,1.6666666666666667,3.6666666666666665,33
Germany,male,70,47,2,0,5,3,2.0,4,2,2.7777777777777777,3.0,23
Germany,female,33,6,1,1,5,3,2.0,4,5,1.5555555555555556,6.0,27
Germany,male,39,13,3,3,5,3,2.0,2,3,1.1111111111111112,7.0,26
Germany,female,62,10,3,0,3,3,2.0,4,2,1.3333333333333333,5.666666666666667,52
Germany,female,69,1,0,5,3,1,4.0,3,3,2.7777777777777777,4.0,68
Germany,female,60,36,2,0,5,4,6.0,1,1,1.2222222222222223,6.0,24
Germany,female,49,12,1,1,5,3,6.0,1,3,1.0,7.0,37
Germany,male,75,50,2,0,3,2,6.0,1,2,1.1111111111111112,7.0,25
Germany,female,27,1,1,1,3,2,6.0,1,3,1.2222222222222223,2.0,26
Germany,female,73,53,2,0,2,3,6.0,1,4,1.6666666666666667,7.0,20
Germany,male,56,33,3,0,5,3,6.0,1,5,1.0,7.0,23
Germany,female,36,11,2,2,3,3,6.0,1,6,1.0,7.0,25
Germany,female,58,36,3,0,3,2,6.0,1,5,3.111111111111111,4.0,22
Germany,male,45,14,1,1,4,3,6.0,4,4,1.0,2.0,31
Germany,male,37,2,1,1,3,2,6.0,1,2,1.0,1.3333333333333333,35
Germany,female,28,3,1,3,3,2,6.0,4,1,1.0,6.333333333333333,25
Germany,male,54,12,1,1,5,2,6.0,4,1,2.6666666666666665,2.6666666666666665,42
Germany,male,52,29,1,0,5,2,6.0,3,4,2.111111111111111,5.0,23
Germany,male,51,30,2,0,3,3,6.0,1,3,1.2222222222222223,6.0,21
Germany,female,52,24,1,0,3,3,6.0,2,4,1.6666666666666667,6.0,28
Germany,male,38,6,2,2,5,2,6.0,2,5,1.0,7.0,32
Germany,female,43,15,2,1,3,3,6.0,1,3,1.0,6.666666666666667,28
Germany,male,65,10,2,0,5,3,6.0,5,3,1.1111111111111112,2.0,55
Germany,male,65,36,3,0,5,4,6.0,1,2,1.1111111111111112,6.333333333333333,29
Germany,female,47,26,1,1,3,3,6.0,1,2,1.4444444444444444,6.0,21
Germany,female,72,50,2,0,5,2,6.0,1,2,1.1111111111111112,6.0,22
Germany,male,47,18,1,1,4,3,6.0,4,4,1.1111111111111112,6.0,29
Germany,female,54,24,2,0,2,3,6.0,1,6,1.0,6.666666666666667,30
Germany,female,40,13,2,2,4,2,6.0,4,3,1.2222222222222223,5.666666666666667,27
Germany,male,36,9,2,2,3,4,6.0,1,7,1.0,7.0,27
Germany,female,48,25,3,2,5,3,6.0,1,5,3.0,3.0,23
Germany,male,52,27,0,0,5,2,6.0,1,2,1.2222222222222223,2.0,25
Germany,female,45,12,1,1,5,3,6.0,4,3,2.0,2.6666666666666665,33
Germany,male,43,5,2,2,4,3,6.0,2,3,1.0,7.0,38
Germany,female,55,29,0,0,4,3,6.0,5,3,1.1111111111111112,5.0,26
Germany,female,34,8,2,2,4,4,6.0,4,4,1.0,1.0,26
Germany,female,35,0,1,1,4,3,6.0,3,4,1.3333333333333333,6.0,35
Germany,female,39,13,3,3,3,2,6.0,7,3,1.1111111111111112,7.0,26
Germany,female,39,1,0,0,5,2,6.0,1,2,1.4444444444444444,5.666666666666667,38
Germany,male,46,29,2,1,5,2,6.0,1,4,1.0,6.666666666666667,17
Germany,female,35,18,2,2,3,2,6.0,1,1,1.0,7.0,17
Germany,female,39,3,2,2,5,2,6.0,1,2,1.1111111111111112,6.0,36
Germany,female,55,23,2,1,5,2,6.0,6,3,1.7777777777777777,5.333333333333333,32
Germany,female,59,40,2,0,3,3,6.0,1,5,1.0,6.0,19
Germany,female,31,4,1,1,5,2,6.0,1,2,1.0,7.0,27
Germany,female,57,35,2,0,5,3,6.0,1,5,1.7777777777777777,5.0,22
Germany,male,40,1,2,0,5,3,6.0,1,2,1.1111111111111112,1.0,39
Germany,male,43,7,1,1,5,2,6.0,3,3,1.6666666666666667,5.666666666666667,36
Germany,female,41,7,2,2,5,3,6.0,1,4,1.2222222222222223,5.666666666666667,34
Germany,female,34,1,3,3,5,3,6.0,4,4,1.1111111111111112,6.0,33
Germany,female,40,9,2,2,5,3,6.0,1,3,1.2222222222222223,1.3333333333333333,31
Germany,female,35,5,2,2,5,2,6.0,2,2,1.0,7.0,30
Germany,male,29,4,0,0,5,1,6.0,6,2,1.3333333333333333,6.333333333333333,25
Germany,male,60,35,2,0,5,4,6.0,1,7,1.4444444444444444,6.0,25
Germany,female,41,11,2,2,5,2,6.0,4,2,1.2222222222222223,6.0,30
Germany,female,71,50,2,0,5,3,6.0,1,1,1.5555555555555556,6.0,21
Germany,female,56,11,2,2,5,3,6.0,2,2,1.3333333333333333,2.0,45
Germany,male,45,4,1,0,3,4,6.0,1,2,1.0,1.0,41
Germany,female,31,0,1,1,5,4,6.0,1,5,1.2222222222222223,5.666666666666667,31
Germany,male,41,11,5,3,2,5,3.0,1,1,1.0,6.0,30
Germany,female,35,6,2,2,5,2,7.0,4,5,1.2222222222222223,6.0,29
Germany,female,35,3,1,2,4,2,7.0,7,1,1.8888888888888888,5.666666666666667,32
Ghana,female,58,35,5,8,3,2,1.0,4,2,1.1111111111111112,5.0,23
Ghana,female,37,8,1,1,5,2,1.0,5,5,1.2222222222222223,5.0,29
Ghana,male,50,21,3,3,5,2,1.0,7,3,1.0,7.0,29
Ghana,male,40,15,3,4,5,2,1.0,5,1,1.3333333333333333,5.0,25
Ghana,male,39,6,1,2,5,2,1.0,1,1,1.0,7.0,33
Ghana,female,50,20,3,5,5,1,1.0,6,3,1.1111111111111112,6.0,30
Ghana,male,57,34,5,0,3,1,1.0,7,1,1.0,6.666666666666667,23
Ghana,male,42,15,4,0,2,3,1.0,7,4,1.3333333333333333,6.0,27
Ghana,male,35,4,1,1,5,3,1.0,6,1,1.0,7.0,31
Ghana,male,37,8,2,2,3,2,1.0,7,4,1.0,6.333333333333333,29
Ghana,female,52,20,2,4,3,3,1.0,5,3,1.1111111111111112,6.0,32
Ghana,female,40,14,2,3,4,2,1.0,4,3,1.4444444444444444,5.0,26
Ghana,male,35,10,6,4,5,1,1.0,7,5,1.2222222222222223,7.0,25
Ghana,male,33,6,3,1,3,2,1.0,7,1,1.0,7.0,27
Ghana,female,50,22,2,5,3,3,1.0,4,7,1.1111111111111112,7.0,28
Ghana,male,35,10,3,1,5,1,1.0,4,3,1.0,7.0,25
Ghana,male,34,4,0,0,5,2,1.0,6,3,1.0,6.0,30
Ghana,male,23,2,0,0,5,1,1.0,7,6,1.0,7.0,21
Ghana,female,49,19,4,6,3,3,1.0,7,1,1.5555555555555556,2.6666666666666665,30
Ghana,female,33,4,1,1,5,2,1.0,5,4,1.1111111111111112,6.0,29
Ghana,male,52,26,2,3,5,3,1.0,6,6,4.111111111111111,1.0,26
Ghana,male,43,30,4,0,5,1,1.0,4,2,1.1111111111111112,6.666666666666667,13
Ghana,male,30,4,1,0,5,2,1.0,5,4,1.6666666666666667,6.0,26
